location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Frauenteich, Stadtgraben, Scheiblingturm, Sights & Landmarks & Observation Decks & Towers & Historic Walking Areas & Historic Sites & More, #lat#, #lng#, 673151570, 20190510, C4F003E1E9005B5AE1E53A6DD3DEA203, 5.0, 5.0, WilhelmH878, /Attraction_Review-g1071604-d12895460-Reviews-Frauenteich_Stadtgraben_Scheiblingturm-Freistadt_Upper_Austria.html
