location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 499075821, 20170706, 3C6CC89F9B55BFAE939D32B4B8D34B88, 4.0, 4.5, Kwan_Nyom, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 488223408, 20170527, DC46D24A101EBE73F31738587FB40EC6, 4.0, 4.5, StockholmKindaGuy, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 479471281, 20170427, AC221DF94A789569CFDBAFE748B229F9, 1.0, 4.5, RomanLego, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 443049393, 20161209, 38445C4EF914E6AF781E0CA0F3B83C40, 5.0, 4.5, nikolinaonfoot, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 431929644, 20161026, 4FC2751FD64B6F8EA07D9B465CC9CC53, 5.0, 4.5, BeLo315, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 428835682, 20161017, ADAF8BE6AD3C09D407A4BEE0B9BB29E9, 5.0, 4.5, corradopd76, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 422908099, 20160927, 8D6124C1D7CA362A558BFC914C77D8B3, 4.0, 4.5, Serena C, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 420745213, 20160921, 86A25C81BDF9150FD8206281E46D65B8, 5.0, 4.5, GFK88, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 413783607, 20160902, 91A39EBE04F53873479B3C1C06995ECA, 5.0, 4.5, BebaOpi, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 397208340, 20160726, 298A0F7BF6232701661DADEF8BEA7180, 5.0, 4.5, BozenaJ_12, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
