location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 301760193, 20150821, B68AEC42C2B29DB837F71A087EDF066E, 5.0, 4.5, Robert H, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 286815108, 20150708, EB933762977E3F80530051FDADACCB75, 5.0, 4.5, 191dales, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 286463692, 20150707, 46F64C317E5034770B12EB9B890309AE, 4.0, 4.5, MateEeMa, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 283356469, 20150627, FF25F6F6175BC35296AADD85FDE42BE1, 5.0, 4.5, 1relax, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 281793140, 20150621, 61BBD58D6AB0F239BDC6FA2524126583, 5.0, 4.5, 545medva, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 280394774, 20150615, ED0C356EA3E6AAAD246D04ED0BDFA7E8, 5.0, 4.5, pemblin, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 254438087, 20150216, 2439321E015FDD352FA7F6D301F7C0C2, 4.0, 4.5, GodriM, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 251003159, 20150125, 9E2B3423EE863B282C91800DAAAA68FC, 5.0, 4.5, helga1985, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 247952241, 20150106, A8079F36256F23A539558504EFFF6E8C, 5.0, 4.5, JordanRix, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
Kastner & Ohler, Paradeishof, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 246749336, 20141231, B9E7DF6D1E5111E25A6E1E860BA15899, 4.0, 4.5, Hadrienne, /Attraction_Review-g190432-d590466-Reviews-Kastner_Ohler_Paradeishof-Graz_Styria.html
