location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
The Spa at Mandarin Oriental, Lago di Como, Spas & Wellness, #lat#, #lng#, 703905320, 20190828, 76D11CEA4905EC83ADB750317B6B6FCE, 5.0, 5.0, Cruiser563122, /Attraction_Review-g2151206-d15647465-Reviews-The_Spa_at_Mandarin_Oriental_Lago_di_Como-Blevio_Lake_Como_Lombardy.html
The Spa at Mandarin Oriental, Lago di Como, Spas & Wellness, #lat#, #lng#, 696812525, 20190808, A634DDC0A1304A940A417D5BF760734E, 5.0, 5.0, COMO200, /Attraction_Review-g2151206-d15647465-Reviews-The_Spa_at_Mandarin_Oriental_Lago_di_Como-Blevio_Lake_Como_Lombardy.html
