location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 446424732, 20161224, 66160C12597A5B2476B757D146D52FD3, 5.0, 4.5, Andy B, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 438761165, 20161120, 449F9DDEF4CE8A218F855DC535BD0DFC, 4.0, 4.5, Malbear, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 436595295, 20161112, 7599A256A50243CD1243F7752FC63153, 3.0, 4.5, ZeebruggeExplorer, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 433630987, 20161101, 8A9857AADBCEC718303C51717D670A63, 4.0, 4.5, ilubliner, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 428184458, 20161015, 98EB0030AAADFE928ABA0A1612CD2217, 3.0, 4.5, Voil, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 427910541, 20161014, B9D75DB4D8AFA0E13476F3CD4965DFFF, 4.0, 4.5, Haebee, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 426825030, 20161010, 78136E8A5FB914F83565EDAC532DA46D, 3.0, 4.5, Nina R, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 425337462, 20161005, 33A1DFCAE9107F2183A6EFA5219A9DE4, 3.0, 4.5, Carol F, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 425235073, 20161005, CEC9408E71F6042930FF51F3FE9F0608, 4.0, 4.5, marjus77, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
Basilica di San Francesco, Ravenna, Sights & Landmarks & Churches & Cathedrals, #lat#, #lng#, 424119747, 20161001, BBB9458A09BE828FD1D804CBEEBA094C, 3.0, 4.5, Carol D, /Attraction_Review-g187806-d4289751-Reviews-Basilica_di_San_Francesco_Ravenna-Ravenna_Province_of_Ravenna_Emilia_Romagna.html
