location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394333196, 20160719, 7B3503FCB336605B0ACCCAA2ACA2A410, 5.0, 4.5, danielledorey, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394331930, 20160719, 5DF1EA1204B76AEB9C7C17906FC383C8, 4.0, 4.5, H3848JUrichardp, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394329232, 20160719, BE78C82FB35EDB11DCA9342045C78049, 1.0, 4.5, Q7400ERscottl, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394298040, 20160719, 44352A1C55687A8DDEC088D0BA7BE587, 5.0, 4.5, Sonkiuke, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394295785, 20160719, D6F9B5A7FD195C964F833EBEC3D66B5E, 4.0, 4.5, slenez, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394293850, 20160719, AB90E3E6EF65B327AE211A66019B83D3, 5.0, 4.5, s00fija, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394292182, 20160719, 6BF713D980D3237E0B0BA076D47D90AC, 5.0, 4.5, kerryj609, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394281804, 20160719, 741C19039D92A64899780CED4F344E8F, 5.0, 4.5, terri8888, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394249083, 20160719, 82F802F5A67667C4E6797A15D1FAFA91, 3.0, 4.5, TexansinJerusalem, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
Trevi Fountain, Sights & Landmarks & Points of Interest & Landmarks & Fountains, #lat#, #lng#, 394241997, 20160719, 8F5765CFD90B422CFB91FBAE28446CA7, 5.0, 4.5, BigBrank, /Attraction_Review-g187791-d190131-Reviews-Trevi_Fountain-Rome_Lazio.html
