location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 535596890, 20171024, 847B5169C26AF95734C9345451C58D09, 5.0, 4.5, 680andreaz, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 523740933, 20170912, A1AB7B4B10FC55447072517F836A3DDD, 4.0, 4.5, aliaselias, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 521085589, 20170904, B8C4CF81E82E9208B764447EBCD48355, 4.0, 4.5, raffaele g, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 504103905, 20170721, B89AE66A6C391B411B0CFB9B8F464A5E, 1.0, 4.5, martine799, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 472725892, 20170404, F65D364A32D3120DA7533EC9778C603E, 5.0, 4.5, Lendan, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 463299386, 20170227, 127BBF1704DDF7153B4023F93D9532AC, 5.0, 4.5, jazpit, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 462569367, 20170224, AB7CD55DDD4165A11C1BE71C5BD39C57, 5.0, 4.5, AliceBerna, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 447367844, 20161228, E9C62C08FC30F725FDEBB20D78369832, 5.0, 4.5, falsodepoca, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 439691092, 20161124, ECEAD7CB78E65857A4A4E4C73846ABB2, 5.0, 4.5, Chiarapalma89, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
Sassari, Museo storico della Brigata "Sassari", Museums & Military Museums, #lat#, #lng#, 427223286, 20161012, 5BD94106ED89AD5A95B0A95E3CAC9810, 5.0, 4.5, 74acrilo48, /Attraction_Review-g187885-d10842294-Reviews-Sassari_Museo_storico_della_Brigata_Sassari-Sassari_Province_of_Sassari_Sardinia.html
