location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 232550108, 20141004, 386F45C1924E093A1FFEFF937C6177D4, 5.0, 4.5, inciboveritas, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 194299939, 20140216, 825374962CF6604AB1C6131429C6375A, 5.0, 4.5, Francesco  b, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 190431031, 20140110, 7C0277DE51BEB79E7ECA6D55D46C85D5, 5.0, 4.5, AlessandraMatilde67, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 173441589, 20130821, 3A49B2CB75AECC31A6749F4A8B2AD23C, 4.0, 4.5, LorenzBo, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 165900688, 20130701, 2BFBCE008E34A6B14383C69CED54649F, 5.0, 4.5, FRANCOv443, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 159538126, 20130503, DAE03C6C86D4BB4E1F871238F335DD92, 5.0, 4.5, KennethS543, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 158111837, 20130418, 16B91CE0E56CC9594168FD2275D3369F, 5.0, 4.5, GABRIELE G, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 158041022, 20130417, 32CDC459DD1AB584CD22ACDE5DE9F56E, 5.0, 4.5, Matteo C, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 145740382, 20121119, BB4AE6FB682D28861C5DFA07C1BA229E, 5.0, 4.5, Gianfranco M, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
Genus Bononiae, percorso culturale, Sights & Landmarks & Historic Walking Areas, #lat#, #lng#, 144405671, 20121103, 2454BA7AB87F4198A935EE50C453C219, 5.0, 4.5, GnamSlurp, /Attraction_Review-g187801-d3139962-Reviews-Genus_Bononiae_percorso_culturale-Bologna_Province_of_Bologna_Emilia_Romagna.html
