location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Palazzo De Capitani, Brivio, Carpegna - complesso, Sights & Landmarks & Historic Sites & Architectural Buildings, #lat#, #lng#, 516051501, 20170821, 908A3AE656965EEC602DED3BD21672AB, 4.0, 4.0, Claudio M, /Attraction_Review-g2052843-d11444003-Reviews-Palazzo_De_Capitani_Brivio_Carpegna_complesso-Meda_Province_of_Monza_and_Brianz.html
