location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 579942844, 20180513, E1EA0CE136A0FCF33FC5BE1732FF803C, 5.0, 4.5, dvorab2016, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 579547808, 20180511, 72209813A4DA40B2073507441741472B, 5.0, 4.5, GeorgeFMarkhamON, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 578634938, 20180507, C48BF9DEB9C2734A9BF9941DDFA571CD, 4.0, 4.5, THRP, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 574796065, 20180421, 0A4E489FE221215001BC410F6B50F545, 5.0, 4.5, strathgordon, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 574507552, 20180420, CAC6AA78B78AE8B5812452FE7E4A1133, 4.0, 4.5, tomhols1952, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 574106208, 20180418, A753E7FA9AEB08E7BC00104363587B11, 5.0, 4.5, Tolga K, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 572440501, 20180410, 2B6EB6FF3B3293848D3DA0C48FD6645E, 5.0, 4.5, born2travelit, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 572229397, 20180409, 2E072D4FD299FECFFF66C92B4F4FF683, 5.0, 4.5, Mmarymomm, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 572097617, 20180409, 5C45DA1CFE4B81FBDB340BED7BD14098, 5.0, 4.5, Vera V, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
Centro Storico, Lecce, Sights & Landmarks & Points of Interest & Landmarks, #lat#, #lng#, 571598476, 20180406, AE4233DF7C87733D73C12130ED843E7D, 5.0, 4.5, straightboy, /Attraction_Review-g194791-d4724282-Reviews-Centro_Storico_Lecce-Lecce_Province_of_Lecce_Puglia.html
